        c12         c13         c14 
  1.6030006   2.2259998   2.8209991 
  1.9750004   2.7140007   3.2759991 
  0.3540001  -0.7900009  -0.0470009 
  1.6649990   2.5419998   3.1599998 
  1.5070019   2.2690010   2.6140003 
  1.5240002   1.4519997   2.7730007 
  1.9330006   1.8090000   3.1390018 
  1.4939995   1.9939995   2.5279999 
  1.6819992   2.2530003   2.8959999 
  0.7539997   1.1970005   1.7960014 
  1.5630016   2.5500011   3.0790005 
  1.3999996   1.8589993   2.5119991 
  1.5569992   2.0839996   2.7609997 
  1.5319996   2.2549992   2.9430008 
  2.1480007   2.8600006   3.6180000 
  1.8129997   2.3589993   2.9329987 
  2.3169994   3.1949997   3.7579994 
  0.7170010   0.8180008   0.9140015 
  1.2639999   1.5869999   2.1770000 
  1.7009983   2.4039993   3.0399990 
  1.6910000   2.3400002   2.8379993 
  1.7810001   2.8649998   3.2529984 
  1.9790001   2.5459995   3.1859989 
  1.8770008   2.5839996   3.2439995 
  0.9729996   1.5590000   1.9610004 
  1.1910000   1.6509991   2.3390007 
  2.1550007   2.8100014   3.4990005 
  1.0679989   1.6770000   2.0329990 
  1.7399998   2.3810005   2.7810001 
  1.5809994   2.0369987   2.8680000 
  1.2010002   1.6529999   2.0349998 
  1.8509998   2.2729988   3.0240002 
  1.5039997   2.3439999   3.0419998 
  2.1169987   2.5739994   3.2079983 
  0.7870007   1.4790001   2.0499992 
  0.5919991   1.6899986   2.5900002 
  1.7690010   2.6130009   2.9899998 
  1.9499989   2.7489986   3.2139988 
  1.5929985   2.2069988   2.5769997 
  1.9480000   2.6409988   3.3099995 
  0.5089989   0.5939999   1.0229988 
  1.7310009   1.8880005   3.0100002 
  1.5389996   2.0270004   2.6820011 
  1.6250000   2.2679996   2.8400002 
  1.9759998   2.4209995   3.3449993 
  1.5190010   2.0820007   2.9130001 
  1.8439999   1.6160011   2.9910011 
  0.6370010   0.4580002   1.2130013 
  1.0259991   1.3169994   1.4160004 
  1.4359989   2.0000000   2.6339989 
  1.7910004   1.7380009   3.0040016 
  1.6980000   2.4239998   3.1760006 
  1.4410000   2.0059986   2.4219990 
  1.8910007   2.7639999   3.2560005 
  2.0539989   2.9029999   3.4720001 
  2.2870007   2.7490005   4.0510006 
  1.8109989   1.9689999   2.5709991 
  1.6959991   2.5480003   2.9890003 
  1.8880005   2.2810001   3.0679989 
  1.5769997   2.0640011   2.5109997 
  2.0289993   3.0480003   3.4239998 
  1.9480000   2.4090004   3.4600010 
  2.0119991   2.9549999   3.8239994 
  1.8020000   2.6099987   3.2849998 
  1.8610001   2.3409996   2.8780003 
  1.1910000   1.4450016   1.5870018 
  1.1420002   1.6180000   2.0009995 
  1.7570000   2.4090004   3.1100006 
  1.7620010   2.7900009   3.2520008 
  1.6709995   2.3850002   3.2279987 
  1.0690002   1.4930000   1.9270000 
  1.9490013   2.5459995   3.4460011 
  1.9140015   2.6050014   3.2980003 
  2.0219994   3.0499992   3.8709984 
  1.4400005   2.1350002   2.7309990 
  1.3750000   1.6630001   2.6379986 
  1.0610008   1.5920010   1.8860016 
  0.9050007   1.1930008   1.7280006 
  1.5830002   2.2419987   2.4039993 
  1.6850014   2.0780010   2.7189999 
 -0.0909996  -0.7039986   0.1370010 
  1.6229992   2.4639988   3.1989994 
  2.0979996   2.9809990   3.3799992 
  0.4419994   0.7180004   0.8789997 
  0.8190002   0.6920013   0.9810009 
  1.4340000   1.9319992   2.3529987 
  1.6940002   1.9419994   2.8640003 
  1.9069996   2.5819988   3.2639999 
  1.6429996   2.4579983   3.0349998 
  1.7159996   2.2560005   2.6230011 
  1.8160000   2.6639996   3.2579994 
  2.2080002   2.7600002   3.3719997 
  1.7259998   2.3980007   3.0489998 
  1.5629997   2.4980011   3.2989998 
  1.7509995   1.9820004   2.6599998 
  1.4179993   2.1029987   2.4879990 
  0.8409996   1.1800003   1.8299999 
  1.6809998   2.3460007   3.2600002 
  0.7670002   0.9669991   1.4130001 
  1.3750000   2.1850014   2.6250000 
  1.6439991   2.0559998   2.8439999 
  1.7940006   2.3869991   2.8839989 
  1.8080006   2.4069996   3.0130005 
  1.8080006   2.4180012   2.9169998 
  1.0219994   1.3750000   1.7420006 
  2.2010002   1.9400005   3.3999996 
  1.6140003   1.8369999   2.5779991 
  1.5149994   1.8579998   2.3670006 
  2.1330013   2.8320007   3.3110008 
  1.8039989   2.5739994   3.4109993 
  2.3269997   2.7770004   3.5249996 
  0.5369987   0.7150002   0.9330006 
  0.6750011   1.1960011   1.4260006 
  1.6429996   2.4349995   3.0139999 
  1.7290001   1.9179993   2.9909992 
  1.3029995   2.7290001   3.1650009 
  1.8059998   2.2210007   2.9930000 
  1.7679996   1.9510002   3.0240002 
  1.2740002   1.9270000   2.3789997 
  0.1940002   0.4119987   0.1660004 
  0.6980000   1.3570004   1.7130013 
  1.6189995   2.0270004   2.8029995 
  1.8729992   2.4820004   3.1369991 
  1.8449993   2.5529995   3.1719990 
  2.2430000   3.1620007   3.7910004 
  1.1870003   1.8500004   2.1779995 
  1.8619995   2.5730000   3.1800003 
  2.0609989   2.7019997   3.3820000 
  0.9379997   1.8470001   2.1250000 
  0.4039993   1.5100002   1.7859993 
  1.1190014   1.8520012   2.0410004 
  0.9580002   1.5429993   2.0199986 
  1.1380005   1.9869995   2.3369999 
  1.2560005   2.0340004   2.5949993 
  1.8630009   2.5140018   3.1150017 
  1.8069992   2.3600006   3.0779991 
  1.7849998   2.5599995   2.9809990 
  1.6959991   2.5289993   3.3419991 
  1.5190010   2.0740013   2.7940006 
  1.8509998   2.7959995   3.5299988 
  1.7299995   2.4629993   3.2360001 
  1.1409988   1.8439999   2.3669987 
  2.3549995   3.2209988   4.0809994 
  1.7620010   2.0430012   2.7679996 
  1.6700001   2.2010002   2.7239990 
  1.7889996   2.3729992   3.0009995 
  0.8059998   0.9739990   1.4890003 
  1.8290005   2.3610001   2.8010006 
  1.6889992   2.0720005   2.9519997 
  1.5419998   2.4069996   3.1099987 
  1.3830013   2.0780010   2.6150017 
  1.5969982   2.0929985   2.9549999 
  1.4200001   2.2449989   2.8400002 
  1.9519997   2.5049992   3.4340000 
  1.2089996   2.0389996   2.5319996 
  2.1079998   2.7539997   3.6399994 
  1.9130001   2.6569996   3.2870007 
  0.8640003   1.5149994   1.4249992 
  1.7810001   2.3199997   2.9510002 
  2.1410007   2.6410007   3.4120007 
  1.9869995   2.5540009   3.0510006 
  1.6240005   2.3770008   3.3430004 
  1.3640003   1.4920006   2.7680016 
  1.8050003   2.1870003   2.5780010 
  0.6879997   1.1579990   1.2390003 
  1.6180000   2.6970005   2.6560001 
  1.3559990   1.6779995   1.9109993 
  1.8190002   2.5319996   3.3029995 
  1.6240005   2.1770000   2.7790012 
  1.7479992   2.1870003   2.9739990 
  1.6840000   2.2880001   2.7740002 
  1.6910000   2.1980000   3.2150002 
  1.7290001   2.2889996   3.0990009 
  0.2980003   0.3330002   0.8220005 
  1.2180004   2.0130005   2.4640007 
  1.8550014   2.4190006   3.3220005 
  1.6350002   2.1969986   2.7889996 
  1.3719997   1.6490002   2.6219997 
  2.4090004   2.6870003   3.4029999 
  1.6070004   2.2860012   3.0260010 
  1.9559994   2.3549995   3.2940006 
  1.5290012   1.7530003   2.6470013 
  1.6060009   2.5240002   2.8260002 
  2.0559998   2.7789993   3.2849998 
  2.3260002   2.4810009   2.8899994 
  2.0359993   2.5590000   3.3279991 
  1.9220009   2.4770012   3.1220016 
  1.5020008   1.9480000   2.6250000 
  0.9179993   0.8829994   1.2759991 
  1.9749985   2.9769993   3.4370003 
  1.6389999   2.7590008   3.1280003 
  1.7800007   2.1920013   3.3880005 
  1.5619984   1.8659992   2.7819996 
  1.1680012   1.4470005   2.0109997 
  1.6100006   2.2460003   2.8910007 
  0.7609997   1.4430008   1.8309994 
  0.4439983   0.7919998   1.1089993 
  2.5660000   3.2689991   4.1450005 
  1.9990005   2.6870003   3.4290009 
  0.9119987   1.0409985   1.3559990 
  0.6690006   1.4820004   2.0090008 
  2.1609993   2.5109997   3.6889992 
  1.5359993   2.0229988   2.6259995 
  1.3920002   1.9400005   2.6200008 
  1.9899998   2.7859993   3.5020008 
  1.7749996   1.9099998   3.1280003 
  0.9169998   1.2239990   1.8759995 
  2.3899994   3.2189999   3.7469997 
  1.6830006   2.0830002   2.7679996 
  1.3780003   2.7220001   2.8619995 
  1.8689995   2.3549995   2.6680012 
  2.2410011   2.4770012   3.5769997 
  1.9300003   2.7410011   3.3090000 
  1.6599998   2.0989990   2.8309994 
  1.8319988   2.4920006   3.0639992 
  1.4960003   1.9530010   2.7240009 
  1.3129997   2.1359997   2.8689995 
  1.7129993   2.5719986   3.0809994 
  1.3009987   1.7439995   2.1369991 
  1.4839993   2.2080002   2.7040005 
  2.4839993   3.2969990   3.7229996 
  1.0869999   1.6590004   2.1380005 
  2.2939987   3.1980000   3.6009998 
  1.7920017   1.9850006   3.1389999 
  1.6269989   2.1630001   2.8190002 
  1.5399990   1.9909992   2.5520000 
  1.7480011   2.3829994   2.9340000 
  1.5190010   1.9800014   2.3160000 
  1.5019989   2.0109997   2.3039989 
  1.9300003   2.5289993   3.2940006 
  1.5990009   2.0529995   2.7340012 
  1.7160015   2.2500000   2.8509998 
  1.5000000   2.0799999   2.6900005 
  1.7310009   2.4370003   3.2460003 
  0.5930004   0.8029995   1.4950008 
  1.5989990   2.1320000   2.6529999 
  0.3169994   0.4149990   0.7950001 
  1.9850006   3.0790005   3.3899994 
  1.8129997   2.4890003   3.0860004 
  1.5809994   2.2469997   2.9039993 
  1.8109989   2.4230003   3.2849998 
  1.8459988   2.2609997   2.7810001 
  1.6030006   2.0440006   2.6250000 
  0.4120007   0.6280003   0.7440014 
  1.6930008   3.1090012   3.6669998 
  1.6540012   1.7490005   2.7880001 
  1.8349991   2.2269993   3.4799995 
  1.6950016   2.1389999   2.8250008 
  1.5070000   2.1579990   2.7999992 
  1.6809998   1.8959999   2.8699989 
  1.8379993   2.6989994   3.3940010 
  0.8719997   1.6649990   2.4330006 
  1.4340000   2.1359997   2.7749996 
  1.9140015   2.2340012   3.0610008 
  1.0790005   1.4919987   2.2399998 
  1.5880013   2.1960011   2.8840008 
  1.0340004   2.1230011   2.2630005 
  1.9679985   2.7269993   3.1729984 
  2.0109997   2.9099998   3.5639992 
  1.8009987   2.5009995   2.9799995 
  1.8249989   3.0979996   3.6310005 
  2.0640011   3.2849998   3.7609997 
  1.1380005   1.6130009   2.2889996 
  0.7080002   0.4379997   1.0970001 
  1.8740005   2.7689991   3.5230007 
  1.5060005   2.3190002   2.8729992 
  1.7059994   1.7539997   2.4029999 
  1.9760017   2.4510002   3.1120014 
  1.2000008   2.0930004   2.5160007 
  1.5310001   1.7630005   2.5389996 
  0.5810013   0.5460014   0.6920013 
  1.8839989   3.0270004   4.1819992 
  1.6819992   2.2019997   2.8840008 
  1.3489990   1.7399998   2.6989994 
  1.8020000   2.7029991   3.1639996 
  0.6230011   1.2350006   1.2880001 
  1.6999989   2.4029999   3.0240002 
  2.2570000   2.0120010   3.5279999 
  0.6639996   0.7609997   1.0679989 
  1.6949997   2.4279995   2.8430004 
  0.8809986   0.5269985   1.1709995 
  1.3000011   1.7150002   2.0730000 
  1.9619999   2.6540012   3.6140003 
  1.5189991   1.9559994   2.6499996 
  1.8920002   2.1110001   2.8959999 
  1.0570011   1.6250000   2.1740017 
  1.6789989   2.1289997   2.9379997 
  1.7950001   2.3120003   3.0900002 
  1.4169998   2.2060013   2.6970005 
  1.6259995   2.2119999   2.9010010 
  1.5590000   2.1569996   2.6099987 
  0.5570011   0.9099998   1.0100002 
  1.8039989   2.5539989   3.1819992 
  0.2989998   0.3279991   0.2369995 
  1.7520008   2.7100010   3.3230000 
  1.6719990   2.4179993   3.0230007 
  1.8380013   2.3820000   2.9750004 
  1.5050011   2.4050007   2.5799999 
  0.5709991   0.5860004   0.9519997 
  2.1140003   2.8889999   3.5289993 
  2.2460003   3.0559998   3.7910004 
  1.6940002   2.6849995   2.6219997 
  1.8379993   2.7450008   3.2919998 
  1.7950001   2.4150009   2.9759998 
  0.2790012   0.3740005   0.8350010 
  1.9510002   2.6970005   3.3640003 
  0.6420002   1.0840015   1.2350006 
  1.4939995   2.0459995   2.5559998 
  0.4270000   0.6509991   0.7560005 
  0.7290001   1.1630001   1.5429993 
  1.0279999   1.3610001   1.5279999 
  0.5139999   0.7200012   0.8570004 
  1.5279999   2.0550003   2.6919994 
  1.9460011   2.5869999   3.3420010 
  1.6370010   2.2409992   2.9239998 
  1.7479992   2.4599991   2.8299999 
  1.7529984   2.4399986   3.0169983 
  1.9430008   2.7709999   3.1050014 
  1.4130001   1.9890003   2.5790005 
  1.5209999   2.0590000   2.8640003 
  1.6940002   2.1999989   2.8669987 
  1.7719994   2.4319992   3.0179996 
  1.8520012   2.3120003   2.9540005 
  1.8899994   2.3209991   2.9279995 
  1.6420002   2.2789993   2.9459991 
  1.4659996   2.4169998   3.0930004 
  1.6540012   1.9370003   2.5040016 
  1.9200001   2.5640011   3.3409996 
  1.3509998   1.7630005   2.3149986 
  0.5539989   1.2849998   1.9379997 
  1.6709995   2.4099998   2.8500004 
  2.0910015   2.4280014   3.2660007 
  2.2340012   2.7450008   3.5440006 
  1.6439991   2.2700005   2.4370003 
  2.2580013   2.6900005   3.5830002 
  1.8490009   2.5850010   3.1780014 
  1.6210003   2.0080013   2.7750015 
  1.5049992   2.1639996   2.6899986 
  1.3479996   2.2279987   2.3239994 
  0.7779999   1.2269993   1.5709991 
  0.5930004   0.5570011   0.7310009 
  0.9659996   1.1070004   1.5030003 
  2.4330006   3.0550003   3.5450001 
  1.7930012   2.4360008   2.9940014 
  1.7880001   2.3140011   2.7709999 
  1.9530010   2.4910011   3.3390007 
  1.8319988   2.4219990   3.0699997 
  1.4530010   2.1599998   3.4020004 
  1.7190018   2.2710018   2.9590015 
  2.0339985   2.8009987   3.4059982 
  1.9419994   2.5170002   3.0370007 
  1.7239990   2.5979996   3.3789997 
  0.5099983   0.8820000   1.0299988 
  1.2810001   1.8310013   2.6630001 
  1.0049992   1.5459995   2.0209999 
  1.2150002   1.4320011   1.7709999 
  1.5359993   2.1630001   2.4029999 
  1.8470001   2.6800003   3.2670002 
  1.6369991   2.1110001   2.6509991 
  1.4139996   2.0300007   2.6940002 
  2.2700005   2.9960003   3.9839993 
  1.7170010   2.0769997   2.6949997 
  1.4139996   2.0569992   2.7449989 
  1.0879993   1.5930004   2.0319996 
  0.8799992   1.0429993   1.7299995 
  1.9540005   2.3500004   3.3910007 
  2.1280003   2.5720005   3.2530003 
  1.7519989   2.5369987   3.2899990 
  2.2210007   3.0209999   3.5570011 
  1.2699986   1.4270000   2.4669991 
  2.0499992   2.5830002   3.3939991 
  1.7929993   2.1550007   3.1219997 
  0.4890003   0.5349998   1.0009995 
  1.7139988   2.4179993   2.9239998 
  1.0629997   1.5439987   2.2379990 
  0.4759998   1.0079994   1.3430004 
  1.6299992   2.5580006   2.9430008 
  0.9239998   1.6189995   2.0300007 
  2.2510014   2.9840012   3.9350014 
  2.1959991   2.7309990   3.4410000 
  2.1620007   2.9770012   3.8770008 
  2.0550003   3.0100002   3.5540009 
  2.0139999   2.7799988   3.4069996 
  1.9489994   2.3169994   3.5119991 
  2.0820007   2.7150002   3.5820007 
  0.8309994   1.0409985   1.1659985 
  1.3820000   2.1420002   2.5220013 
  1.9440002   2.4359989   2.9669991 
  1.5230007   2.3090000   3.1180000 
  1.4850006   2.3850002   2.8980007 
  1.6149998   2.4109993   2.9780006 
  1.8080006   2.5130005   3.2400017 
  0.8780003   1.1439991   1.3540001 
  2.5080013   3.3420010   4.0180016 
  1.8610001   2.4130001   3.0269985 
  1.7700005   2.3240013   2.8030014 
  1.9060001   2.4850006   3.2140007 
  1.4609985   2.4099998   2.7679996 
  1.4570007   2.2260017   2.3000011 
  1.8950005   2.4899998   3.2290001 
  1.7539997   2.7929993   3.4899998 
  2.0170002   2.6300011   3.3540001 
  1.6310005   2.4420013   3.1410007 
  2.1019993   2.8529987   3.6239986 
  0.2940006   0.0039997   0.7609997 
  2.1170006   2.9720001   3.3799992 
  1.6019993   2.5759983   3.0819988 
  1.6809998   2.1199989   2.9120007 
  0.6369991   0.7709999   0.9860001 
  1.7939987   2.5839996   3.1959991 
  1.8759995   2.6630001   2.9220009 
  0.6399994   0.7059994   0.6560001 
  1.9340000   2.8299999   3.2049999 
  0.5499992   0.9419994   1.4769993 
  0.4890003   0.9529991   1.0970001 
  1.7580013   2.4420013   2.9850006 
  1.5389996   2.2199993   3.2070007 
  2.0020008   2.5320015   3.2940006 
  1.3250008   1.8069992   2.4349995 
  1.8799992   2.1609993   2.9519997 
  1.7100010   2.0839996   2.8299999 
  1.2259998   1.8360004   2.3479996 
  1.6690006   2.2800007   2.8490009 
  2.1649990   2.8379993   3.4930000 
  2.1459999   2.9689999   3.5510006 
  1.8370018   2.2160015   2.9920006 
  1.9149990   2.6289997   3.3449993 
  1.6340008   2.2040005   3.1300011 
  1.8900013   2.4420013   3.3180008 
  1.5289993   2.3199997   2.8129997 
  1.4000015   1.9680004   2.5830002 
  1.6200008   2.1580009   2.9549999 
  0.6009998   0.9769993   0.8589993 
  1.1499996   1.8509998   2.5580006 
  1.7360001   2.5360012   3.0370007 
  1.3270016   2.1330013   2.4640007 
  1.7040005   2.4810009   2.9549999 
  1.8400002   2.4290009   3.2870007 
  2.1580009   2.8390007   3.5730000 
  2.1340008   2.7520008   3.4320011 
  0.5429993   0.9739990   1.4599991 
  1.8959999   2.1019993   2.7810001 
  1.6149998   2.2579994   2.4899998 
  1.7579994   1.9860001   2.6490002 
  1.9809990   2.5559998   3.2929993 
  2.0639992   2.7530003   3.3079987 
  1.4930000   1.8689995   2.5340004 
  1.7110004   2.0849991   3.0380001 
  0.5520000   1.1329994   1.1389999 
  1.8640003   1.9259987   2.9969997 
  1.8689995   2.5389996   3.1020012 
  1.3889999   1.6669998   2.4130001 
  1.7989998   2.4349995   2.9890003 
  1.0620003   1.8470001   2.0030003 
  1.4299984   1.9149990   2.3119984 
  1.5790005   2.2600002   2.8220005 
  1.8140011   2.3400002   3.0270004 
  1.4920006   2.2670002   2.9400005 
  0.9670010   1.0640011   1.6410007 
  1.8559990   2.7969990   3.4120007 
  0.8139992   0.8739986   1.3659992 
  1.4799995   2.6199989   3.1910000 
  1.2069988   1.5070000   1.6940002 
  1.5930004   2.1930008   2.8950005 
  1.6259995   2.3899994   2.9969997 
  2.1250000   2.6520004   3.5139999 
  1.6739998   2.1399994   2.7269993 
  1.6069984   2.1039982   2.8389988 
  2.0980015   2.8410015   3.5550003 
  0.8570004   1.0930004   1.7790012 
  0.4879990   1.1079998   1.1669998 
  1.8190002   2.4740009   3.0810013 
  1.1189995   1.6070004   2.0909996 
  1.5920010   2.3970013   2.9069996 
  2.0750008   2.9619999   3.5130005 
  1.8309994   2.5070000   3.2700005 
  2.0939999   2.7180004   3.5699997 
  1.5979996   2.1490002   2.7390003 
  2.1440010   2.4840012   3.2270012 
  1.7559986   2.5590000   3.4259987 
  2.4140015   2.9029999   3.8490009 
  2.0330009   2.9130001   3.2310009 
  1.6969986   2.4149990   2.9879990 
  1.5369987   2.4099998   2.8689995 
  1.3389988   2.1919994   2.9569988 
  1.6240005   2.5530014   2.9759998 
  1.6910000   2.2320004   2.8100014 
  1.8909988   2.4860001   3.3990002 
  1.6329994   2.2849998   3.2129993 
  1.4200001   2.0189991   2.3260002 
  1.7740002   2.4909992   3.2980003 
  1.1910000   1.6200008   1.9910011 
  1.7250004   2.3290005   2.9370003 
  1.9869995   2.6210003   3.6770000 
  2.1739998   3.4109993   3.8889999 
  1.3710003   1.9239998   2.2520008 
  1.3010006   1.6800003   2.3950005 
  1.3380013   1.7580013   2.5970001 
  1.7639999   2.2480011   2.9050007 
  1.7520008   2.8290005   3.0340004 
  1.6630001   2.4290009   3.2350006 
  1.8000011   3.1250000   3.0830002 
  0.7509995   0.7799988   1.1869984 
  2.1189995   2.4860001   3.4029999 
  0.8419991   1.2810001   1.7530003 
  1.5790005   2.1180000   2.2670002 
  0.3070011   0.6690006   0.6730003 
  2.2639999   3.2359982   4.0029984 
  1.3610001   1.8199997   2.6089993 
  1.4309998   2.2590008   2.6800003 
  1.7189999   2.3639984   3.1519985 
  1.7189999   2.1799984   2.7430000 
  0.5209999   1.6040001   2.4950008 
  1.5739994   2.5200005   3.5270004 
  1.9079990   1.6999989   3.2379990 
  1.8459988   2.3689995   3.0019989 
  0.4610004   0.5569992   0.9050007 
  1.7830009   2.0820007   2.9340000 
